"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
402,"TPRG1L.M2",NA,-7.43809900429797,282.890197593754,0.000588402686016252,0.979023449157188,"logistic",43462,167,43295,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"TPRG1L.M2",NA,-7.23903373058031,286.699409341074,0.000718005211503974,0.979855906954261,"logistic",43462,131,43331,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"TPRG1L.M2",NA,-8.14507242235305,299.868104927462,0.000290161636691726,0.978330377949424,"logistic",43462,211,43251,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"TPRG1L.M2",NA,-8.17283512841263,310.411688683009,0.000282216760393209,0.97899490942563,"logistic",43462,109,43353,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"TPRG1L.M2",NA,-7.88949047268572,307.735496315439,0.000374660426080694,0.979546678200234,"logistic",43462,121,43341,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"TPRG1L.M2",NA,-8.73190173661018,299.442126159036,0.000161355308963175,0.976736532011943,"logistic",43462,276,43186,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"TPRG1L.M2",NA,-9.0178586034072,184.877173871551,0.000121225440237347,0.961096560398791,"logistic",43462,843,42619,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"TPRG1L.M2",NA,-8.45687129770598,188.658251398289,0.000212435680013663,0.964245677615281,"logistic",43462,442,43020,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"TPRG1L.M2",NA,-8.844232211379,512.585071383919,0.000144211121382949,0.986233843693971,"logistic",43462,71,43391,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"TPRG1L.M2",NA,-9.52630845620435,188.014110819826,7.29082719034011e-05,0.959590035965219,"logistic",43462,703,42759,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"TPRG1L.M2",NA,-8.86301370086557,185.51092087426,0.000141527898062003,0.961894575141254,"logistic",43462,912,42550,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"TPRG1L.M2",NA,-0.823663916560364,1.07701654334874,0.438820902306109,0.444411846741504,"logistic",43462,12421,31041,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"TPRG1L.M2",NA,-9.41338418101173,309.916070039952,8.16242481846416e-05,0.975768797084897,"logistic",43462,219,43243,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"TPRG1L.M2",NA,-8.62305710848409,180.996199882383,0.000179909410549536,0.962001399660354,"logistic",43462,658,42804,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"TPRG1L.M2",NA,1.72561840691122,1.07657350499115,5.61599292489865,0.108961095234976,"logistic",43462,1493,41969,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"TPRG1L.M2",NA,2.63044989329462,1.12181887609424,13.8800130224437,0.0190368791120715,"logistic",43462,607,42855,0.0153094123267422,9.20344208734066e-05,0,"",TRUE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"TPRG1L.M2",NA,-9.79662910844528,113.700832266225,5.56388361604553e-05,0.93133807141276,"logistic",43462,2953,40509,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"TPRG1L.M2",NA,0.878518089563487,1.09045726546083,2.40732961491216,0.42044934482986,"logistic",43462,3119,40343,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"TPRG1L.M2",NA,-9.10338703245063,188.13400010973,0.00011128823256505,0.961407196246512,"logistic",43462,564,42898,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"TPRG1L.M2",NA,-8.10029802506407,495.077578433502,0.000303448689286467,0.986945855238872,"logistic",43462,106,43356,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"TPRG1L.M2",NA,1.51015010933228,1.11498019547764,4.52741034985371,0.175602811362566,"logistic",43462,2501,40961,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"TPRG1L.M2",NA,-8.49185930438826,305.590939528389,0.000205131503420093,0.977830980383665,"logistic",43462,147,43315,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"TPRG1L.M2",NA,-9.89372533542419,67.5708968545129,5.04905011495282e-05,0.883589902613449,"logistic",43462,9707,33755,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"TPRG1L.M2",NA,-8.49189338262807,187.930449990817,0.000205124513018639,0.963958764531417,"logistic",43462,319,43143,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"TPRG1L.M2",NA,-8.13077821278503,177.566875738562,0.000294339053240218,0.963477669816714,"logistic",43462,960,42502,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"TPRG1L.M2",NA,-9.33118608444198,66.277965973337,8.86170674134122e-05,0.888036901034968,"logistic",43462,8550,34912,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"TPRG1L.M2",NA,2.18548215035986,0.768439913056836,8.89493621633683,0.00445439452319064,"logistic",43462,9153,34309,0.0153094123267422,9.20344208734066e-05,0,"",TRUE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"TPRG1L.M2",NA,-8.43930175593648,108.37045409116,0.000216201058695657,0.937927833722974,"logistic",43462,2397,41065,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"TPRG1L.M2",NA,-7.64644823180066,485.301434113377,0.000477737933641284,0.987428987146142,"logistic",43462,81,43381,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"TPRG1L.M2",NA,1.30550321001303,1.08038314391847,3.68954524275915,0.226904749582214,"logistic",43462,2150,41312,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"TPRG1L.M2",NA,-8.35412307778197,305.472317466359,0.000235423843780326,0.978182000014521,"logistic",43462,157,43305,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"TPRG1L.M2",NA,-8.52534329396371,296.63060346926,0.000198376603898907,0.977071470849049,"logistic",43462,269,43193,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"TPRG1L.M2",NA,1.89259788873939,0.874698163387582,6.63658742090251,0.0304861981636895,"logistic",43462,4246,39216,0.0153094123267422,9.20344208734066e-05,0,"",TRUE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"TPRG1L.M2",NA,-8.94364378911794,111.063935191708,0.000130564423138365,0.935818135382165,"logistic",43462,2692,40770,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"TPRG1L.M2",NA,-8.16469044452175,186.004023462088,0.000284524712708016,0.964987913030755,"logistic",43462,401,43061,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"TPRG1L.M2",NA,-7.94338217585073,110.469985860361,0.000355003760406453,0.942677238310381,"logistic",43462,1582,41880,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"TPRG1L.M2",NA,-8.52852787233892,188.643465980821,0.000197745862911094,0.96394010619026,"logistic",43462,399,43063,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"TPRG1L.M2",NA,-9.03657657724125,508.699242629281,0.000118977450162572,0.985827056267355,"logistic",43462,88,43374,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"TPRG1L.M2",NA,-8.72008324378503,102.113586569811,0.000163273598843724,0.931946639999611,"logistic",43462,4935,38527,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"TPRG1L.M2",NA,-7.95714630862035,293.340566704387,0.000350150915728323,0.978359264315121,"logistic",43462,130,43332,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"TPRG1L.M2",NA,-9.50605968866125,299.999337358621,7.43996226042769e-05,0.974721713521799,"logistic",43462,305,43157,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"TPRG1L.M2",NA,-8.48445100045516,307.677375869005,0.000206656822982977,0.978000479966495,"logistic",43462,110,43352,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"TPRG1L.M2",NA,1.16690766690195,0.789401196469671,3.2120445533746,0.139349231059272,"logistic",43462,9689,33773,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"TPRG1L.M2",NA,-17.6547031832176,5616.21582522522,2.15109617432611e-08,0.997491835724599,"logistic",43462,2123,41339,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"TPRG1L.M2",NA,-9.94329220267847,106.337104705092,4.80488573783155e-05,0.925500575557365,"logistic",43462,4045,39417,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"TPRG1L.M2",NA,-8.32597652513174,184.360145088314,0.000242144349249488,0.963978599487523,"logistic",43462,525,42937,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"TPRG1L.M2",NA,0.422562801942934,1.16631352769884,1.52586704400947,0.717123110403452,"logistic",43462,11373,32089,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"TPRG1L.M2",NA,0.508295151212313,1.1643891612527,1.66245454398857,0.662449527626995,"logistic",43462,10097,33365,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"TPRG1L.M2",NA,3.23555647560465,1.17112887019535,25.420513739409,0.00573136219640706,"logistic",43462,305,43157,0.0153094123267422,9.20344208734066e-05,0,"",TRUE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"TPRG1L.M2",NA,-7.70397053815891,106.494719202818,0.000451032780007728,0.942330267431997,"logistic",43462,2591,40871,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"TPRG1L.M2",NA,-17.4214048818276,5566.71005854452,2.71631413015987e-08,0.99750296905242,"logistic",43462,2154,41308,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"TPRG1L.M2",NA,-8.24869875999582,298.485857679576,0.000261598738668664,0.977953153905316,"logistic",43462,293,43169,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"TPRG1L.M2",NA,-16.9061302767441,5399.87570847238,4.54737647246968e-08,0.997501957633482,"logistic",43462,1251,42211,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"TPRG1L.M2",NA,-15.6809592778364,5514.6705852731,1.54826720469224e-07,0.99773121925371,"logistic",43462,3446,40016,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"TPRG1L.M2",NA,-16.2598537874467,5325.05936589276,8.67831127788863e-08,0.997563695492097,"logistic",43462,1355,42107,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"TPRG1L.M2",NA,1.16757714323773,1.16737065030495,3.2141956611701,0.317224912383136,"logistic",43462,1741,41721,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"TPRG1L.M2",NA,-8.36975186623144,182.22949092267,0.000231773057325669,0.963366255655561,"logistic",43462,577,42885,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"TPRG1L.M2",NA,-13.5058853570238,8936.2948638181,1.36291419943279e-06,0.998794116189303,"logistic",43462,1350,42112,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"TPRG1L.M2",NA,-17.4545571670664,15010.0186490688,2.62773846463555e-08,0.999072171802971,"logistic",43462,369,43093,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"TPRG1L.M2",NA,-17.2864808575675,3156.93558913666,3.10868524618706e-08,0.995631033046863,"logistic",43462,5037,38425,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"TPRG1L.M2",NA,-8.59858849243696,182.330808791217,0.000184365843875983,0.962386286366072,"logistic",43462,661,42801,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"TPRG1L.M2",NA,-8.4178900362895,292.245528443456,0.000220880210731299,0.977020774663946,"logistic",43462,190,43272,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"TPRG1L.M2",NA,-9.1954490496934,188.3554971475,0.000101500275043959,0.961063024087624,"logistic",43462,734,42728,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"TPRG1L.M2",NA,-9.21790273206107,105.27098880764,9.92466162615205e-05,0.930223564382554,"logistic",43462,2974,40488,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"TPRG1L.M2",NA,-8.86470445597257,112.560531523479,0.000141288811221175,0.937227499058853,"logistic",43462,1932,41530,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"TPRG1L.M2",NA,-8.1295530262835,309.088182911383,0.000294699894478888,0.979016677389532,"logistic",43462,101,43361,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"TPRG1L.M2",NA,-9.66499908883383,112.067176294159,6.34664531296998e-05,0.931273322709264,"logistic",43462,2978,40484,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"TPRG1L.M2",NA,-8.7263323951962,503.484009131095,0.000162256458844136,0.986171840233683,"logistic",43462,56,43406,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"TPRG1L.M2",NA,-0.0944699456905042,1.12520443766501,0.909855079281265,0.933089802693916,"logistic",43462,7995,35467,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"TPRG1L.M2",NA,-9.41559548614334,64.4440567728127,8.1443951484745e-05,0.883838541346606,"logistic",43462,7377,36085,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"TPRG1L.M2",NA,-9.16252820182832,302.217787304286,0.000104897360826165,0.975813733302095,"logistic",43462,260,43202,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"TPRG1L.M2",NA,-8.24524674388582,301.959928407541,0.000262503342183555,0.978215859045067,"logistic",43462,137,43325,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"TPRG1L.M2",NA,-8.56079770621973,498.750028222615,0.000191466498688944,0.986305378357348,"logistic",43462,54,43408,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"TPRG1L.M2",NA,-8.58246330556434,187.294363264453,0.000187362876475946,0.96345101308731,"logistic",43462,359,43103,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"TPRG1L.M2",NA,-8.68171630225125,187.890223970954,0.000169659630367834,0.963145803152756,"logistic",43462,476,42986,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"TPRG1L.M2",NA,-8.61052515606966,298.789068156886,0.000182178213292613,0.97700968675411,"logistic",43462,130,43332,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"TPRG1L.M2",NA,-9.43840800908828,110.576045645908,7.96070414110655e-05,0.931977803985856,"logistic",43462,2984,40478,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"TPRG1L.M2",NA,-8.48826943001199,485.667025338395,0.000205869223116243,0.986055643090444,"logistic",43462,55,43407,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"TPRG1L.M2",NA,-9.21258621900702,184.107332005113,9.97756672996717e-05,0.960091139048157,"logistic",43462,754,42708,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"TPRG1L.M2",NA,-9.01398795111292,458.558091424871,0.000121695571035196,0.984316799119902,"logistic",43462,55,43407,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"TPRG1L.M2",NA,-8.95634047778003,113.939126815268,0.000128917166786847,0.937345725454618,"logistic",43462,1526,41936,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"TPRG1L.M2",NA,-10.073765350114,492.479320154349,4.21715240552125e-05,0.983680245988219,"logistic",43462,89,43373,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"TPRG1L.M2",NA,-9.87069690981397,112.254401120951,5.16667090281412e-05,0.929931126998572,"logistic",43462,3999,39463,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"TPRG1L.M2",NA,-0.247519786272596,1.08097244239185,0.780734772827057,0.818885383793922,"logistic",43462,7674,35788,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"TPRG1L.M2",NA,-9.2802808206336,308.113691115978,9.32449346863079e-05,0.975971618317245,"logistic",43462,299,43163,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"TPRG1L.M2",NA,-6.33485084351729,273.444082343408,0.00177341033452053,0.981517144022266,"logistic",43462,444,43018,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"TPRG1L.M2",NA,1.07982191095093,0.764882691548238,2.94415518257799,0.158024058619017,"logistic",43462,9902,33560,0.0153094123267422,9.20344208734066e-05,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
