"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
430.3,"SKA2.M3",NA,1.35116595623463,0.731408515658817,3.86192574305963,0.0646967406920001,"logistic",43462,121,43341,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"SKA2.M3",NA,-0.282331918909848,1.00827552716939,0.754023368378622,0.779466265196919,"logistic",43462,276,43186,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"SKA2.M3",NA,-0.673709191252627,0.713764305602484,0.50981406852658,0.345230014982873,"logistic",43462,843,42619,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"SKA2.M3",NA,-0.148411371025029,0.714444436434443,0.862076408733205,0.835439979709152,"logistic",43462,442,43020,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"SKA2.M3",NA,-11.9757767989848,444.742833989127,6.29486208739726e-06,0.978517623955025,"logistic",43462,71,43391,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"SKA2.M3",NA,0.328806104183862,0.456005325136545,1.38930844837452,0.470874078100061,"logistic",43462,703,42759,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"SKA2.M3",NA,0.614623592056039,0.392577899772187,1.84896050513661,0.117440122663565,"logistic",43462,912,42550,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"SKA2.M3",NA,0.00891155394691234,0.14881692580321,1.00895138006006,0.952249087336756,"logistic",43462,12421,31041,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"SKA2.M3",NA,0.0490690024850037,1.00661036616059,1.05029282105432,0.961121104283424,"logistic",43462,219,43243,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"SKA2.M3",NA,-0.596916144397476,0.714426136726725,0.550506704262094,0.403425921557115,"logistic",43462,658,42804,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"SKA2.M3",NA,-0.0150805992750951,0.362797509017574,0.985032543494521,0.966843451715624,"logistic",43462,1493,41969,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"SKA2.M3",NA,-0.412913083524882,0.714174541189387,0.661719794680518,0.563150495517241,"logistic",43462,607,42855,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"SKA2.M3",NA,0.239576543959834,0.231882269882355,1.27071094615109,0.301518822402409,"logistic",43462,2953,40509,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"SKA2.M3",NA,0.453459247690307,0.209648185986574,1.57374676014606,0.0305447672585018,"logistic",43462,3119,40343,0.382964604153574,0.00239289494270857,0,"",TRUE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"SKA2.M3",NA,0.167212510839827,0.507738093129371,1.18200542758616,0.741907573947254,"logistic",43462,564,42898,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"SKA2.M3",NA,-12.1779673732246,422.221289211735,5.1425197585241e-06,0.976990110724888,"logistic",43462,106,43356,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"SKA2.M3",NA,-0.241471683597554,0.331960002246494,0.78547104518831,0.466973615820449,"logistic",43462,2501,40961,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"SKA2.M3",NA,-10.9882751146985,266.683838893652,1.68986788322355e-05,0.967133760425053,"logistic",43462,147,43315,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"SKA2.M3",NA,0.151464036859684,0.159148230546103,1.16353645663239,0.341240651850013,"logistic",43462,9707,33755,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"SKA2.M3",NA,-12.7872267123011,272.936343437942,2.79626289589009e-06,0.96263231415323,"logistic",43462,319,43143,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"SKA2.M3",NA,0.0559224832710991,0.46522689253143,1.05751570540106,0.904320953469352,"logistic",43462,960,42502,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"SKA2.M3",NA,-0.25044978894177,0.184753705456786,0.778450565859156,0.175230493864622,"logistic",43462,8550,34912,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"SKA2.M3",NA,-0.159358288992988,0.175078485758047,0.852690794506115,0.362711468804129,"logistic",43462,9153,34309,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"SKA2.M3",NA,-0.181942521214559,0.308756239444855,0.833649256185381,0.555676403712294,"logistic",43462,2397,41065,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"SKA2.M3",NA,-12.4195466166632,417.227086826884,4.03886592648876e-06,0.976252976828054,"logistic",43462,81,43381,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"SKA2.M3",NA,-0.109600411612184,0.311957537253002,0.896192171743241,0.725339901083929,"logistic",43462,2150,41312,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"SKA2.M3",NA,-11.8506834784838,265.280813963691,7.13367892403274e-06,0.964368575024765,"logistic",43462,157,43305,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"SKA2.M3",NA,-12.4325103649979,260.341317720143,3.9868450066618e-06,0.961911773664142,"logistic",43462,269,43193,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"SKA2.M3",NA,0.112803302528375,0.215376651883408,1.11941172583603,0.600453141048873,"logistic",43462,4246,39216,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"SKA2.M3",NA,0.151845441932804,0.261017877497955,1.16398031998019,0.560739496362602,"logistic",43462,2692,40770,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"SKA2.M3",NA,-0.684247533263323,1.00604691465307,0.50446968345017,0.496419101191902,"logistic",43462,401,43061,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"SKA2.M3",NA,-0.730559694447371,0.461828136718933,0.481639343771124,0.113675483517234,"logistic",43462,1582,41880,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"SKA2.M3",NA,-0.627688953708802,1.00497705500634,0.533824068678698,0.532246498187865,"logistic",43462,399,43063,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"SKA2.M3",NA,-12.4246396267868,447.550965662666,4.01834823419468e-06,0.977852455546596,"logistic",43462,88,43374,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"SKA2.M3",NA,0.101711960750063,0.220125694604723,1.10706454775686,0.644036071182206,"logistic",43462,4935,38527,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"SKA2.M3",NA,0.809109974764113,1.0146829212329,2.24590818191074,0.425217721693817,"logistic",43462,130,43332,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"SKA2.M3",NA,-0.551568027890944,1.00622605556367,0.576045845892116,0.583585352139806,"logistic",43462,305,43157,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"SKA2.M3",NA,-12.5251872974337,450.721531500199,3.63396108209095e-06,0.977830285957295,"logistic",43462,110,43352,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"SKA2.M3",NA,0.173985372819089,0.172611088887392,1.19003815878962,0.313472831953347,"logistic",43462,9689,33773,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"SKA2.M3",NA,-0.468741151754684,0.424217884804432,0.62578954671952,0.269179620869749,"logistic",43462,2123,41339,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"SKA2.M3",NA,0.0948746339958821,0.237129479515743,1.09952100393065,0.689085568752936,"logistic",43462,4045,39417,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"SKA2.M3",NA,1.06984168470752,0.394832854478549,2.914917987352,0.00673630666299134,"logistic",43462,525,42937,0.382964604153574,0.00239289494270857,0,"",TRUE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"SKA2.M3",NA,0.304380494214533,0.177845177166832,1.35578482624221,0.0869904343453677,"logistic",43462,11373,32089,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"SKA2.M3",NA,0.293359366584629,0.175162066622854,1.34092458734484,0.0939757900574012,"logistic",43462,10097,33365,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"SKA2.M3",NA,0.323624101269624,0.718714624059677,1.38212766942387,0.652507273845401,"logistic",43462,305,43157,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"SKA2.M3",NA,-0.107717538622195,0.318425086070227,0.897881177369803,0.735150536280334,"logistic",43462,2591,40871,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"SKA2.M3",NA,0.229309542618948,0.297611961906411,1.25773130020086,0.441004299486113,"logistic",43462,2154,41308,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"SKA2.M3",NA,-0.403472021049934,1.00974296209545,0.667996716384302,0.689466671572182,"logistic",43462,293,43169,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"SKA2.M3",NA,-0.0903235991553179,0.424335095164868,0.913635485758292,0.831436841393138,"logistic",43462,1251,42211,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"SKA2.M3",NA,-0.189637995427854,0.297007122080221,0.827258551122752,0.523150559050605,"logistic",43462,3446,40016,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"SKA2.M3",NA,0.0592760252180129,0.360296062497301,1.06106808187116,0.869321547886335,"logistic",43462,1355,42107,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"SKA2.M3",NA,-0.629348983611002,0.51270372994605,0.532938639884645,0.219630945046301,"logistic",43462,1741,41721,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"SKA2.M3",NA,-0.500690260898419,0.716277800660491,0.606112139775133,0.484541492764835,"logistic",43462,577,42885,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"SKA2.M3",NA,-0.0277421669300002,0.47729570792101,0.972639113003034,0.953650139169791,"logistic",43462,1350,42112,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"SKA2.M3",NA,-17.609849496504,2936.21052517551,2.24977733129086e-08,0.995214735905862,"logistic",43462,369,43093,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"SKA2.M3",NA,-0.155662427550603,0.242739530514626,0.855848052335694,0.521345005393522,"logistic",43462,5037,38425,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"SKA2.M3",NA,-0.536672828157047,0.714604868399357,0.58469038506379,0.452648805376379,"logistic",43462,661,42801,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"SKA2.M3",NA,-0.0605971507873652,1.00903456051427,0.941202326029555,0.952112161343637,"logistic",43462,190,43272,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"SKA2.M3",NA,0.120856230924987,0.507974545835728,1.12846266267118,0.81194478148224,"logistic",43462,734,42728,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"SKA2.M3",NA,-0.587258495022471,0.335551639300603,0.555849060769955,0.0800961389082531,"logistic",43462,2974,40488,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"SKA2.M3",NA,0.113130497990389,0.328848601624498,1.11977805219974,0.730831240537132,"logistic",43462,1932,41530,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"SKA2.M3",NA,-12.2647497478213,444.530981412787,4.71505608081484e-06,0.977988906338393,"logistic",43462,101,43361,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"SKA2.M3",NA,-0.205220747486761,0.288972809305353,0.814467504910919,0.477596731916325,"logistic",43462,2978,40484,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"SKA2.M3",NA,-11.757481560735,445.995781201379,7.83052061229119e-06,0.978968351454109,"logistic",43462,56,43406,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"SKA2.M3",NA,0.0907417855942244,0.183841183276022,1.09498622753332,0.621597240217452,"logistic",43462,7995,35467,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"SKA2.M3",NA,-0.137498013702112,0.199115777808236,0.871536081125716,0.489852755983662,"logistic",43462,7377,36085,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"SKA2.M3",NA,-0.505209083954736,1.00620030097535,0.603379405285161,0.615600037357235,"logistic",43462,260,43202,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"SKA2.M3",NA,-11.4984141834014,267.922581079642,1.01461708135924e-05,0.965767754406813,"logistic",43462,137,43325,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"SKA2.M3",NA,-11.8397549206481,434.828738491617,7.21206730251851e-06,0.978277446603782,"logistic",43462,54,43408,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"SKA2.M3",NA,-12.5799484360959,270.672906252701,3.44031185179635e-06,0.962930407857552,"logistic",43462,359,43103,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"SKA2.M3",NA,-0.132013764084862,0.714207949399132,0.87632893313056,0.853355008784508,"logistic",43462,476,42986,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"SKA2.M3",NA,0.545871887008931,1.01129782867436,1.72611270172347,0.589353163730502,"logistic",43462,130,43332,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"SKA2.M3",NA,0.401581702916909,0.268429304252432,1.49418618821298,0.134642526482845,"logistic",43462,2984,40478,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"SKA2.M3",NA,1.59945107503346,1.02339953826774,4.95031432732118,0.118080729666497,"logistic",43462,55,43407,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"SKA2.M3",NA,-0.402397735034694,0.713353895666662,0.668714721517324,0.57269103636991,"logistic",43462,754,42708,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"SKA2.M3",NA,1.33152824092023,1.01989991694242,3.78682615039674,0.191706332361875,"logistic",43462,55,43407,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"SKA2.M3",NA,-0.333705520904548,0.454717924743915,0.716264676147695,0.463025724100033,"logistic",43462,1526,41936,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"SKA2.M3",NA,-12.385966977593,422.65905410076,4.17679238677433e-06,0.976621446000514,"logistic",43462,89,43373,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"SKA2.M3",NA,0.0954032281133229,0.223806027236088,1.10010235790194,0.669906450771177,"logistic",43462,3999,39463,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"SKA2.M3",NA,-0.230591158716165,0.192303086225874,0.794064045843859,0.230487996575955,"logistic",43462,7674,35788,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"SKA2.M3",NA,-0.463859722354948,1.00587581775177,0.62885176212445,0.644690927830845,"logistic",43462,299,43163,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"SKA2.M3",NA,0.325898967033328,0.625526986975678,1.38527540331868,0.60236743196941,"logistic",43462,444,43018,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"SKA2.M3",NA,-0.0424048766027863,0.167781094506128,0.958481635214001,0.800469675506379,"logistic",43462,9902,33560,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
305.2,"SKA2.M3",NA,-0.0664840447386087,0.508925736604017,0.935677844721824,0.896063228343495,"logistic",43462,789,42673,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Eating disorders",5,"Mental disorders","magenta",NA,"102"
315.1,"SKA2.M3",NA,0.93625874817065,0.511785432184147,2.55042177682847,0.0673401526517295,"logistic",43462,326,43136,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Learning disability",5,"Mental disorders","magenta",NA,"103"
300.3,"SKA2.M3",NA,-0.228121206336421,1.00595192213593,0.796027770378268,0.820601441536694,"logistic",43462,229,43233,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Obsessive-compulsive disorder",5,"Mental disorders","magenta",NA,"104"
316,"SKA2.M3",NA,-0.0476387443724657,0.244704887687583,0.953478174224032,0.845644759893748,"logistic",43462,3916,39546,0.382964604153574,0.00239289494270857,0,"",FALSE,FALSE,FALSE,"Psychoactive substance misuse",5,"Mental disorders","magenta",NA,"105"
